,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,CreditScoreBines,Gender_Female,Gender_Male,Geography_France,Geography_Germany,Geography_Spain
1887,34.0,8,117300.02,1,1,0,139410.08,0,1.0,False,True,False,False,True
1888,60.0,7,0.0,2,1,1,163691.48,0,0.0,False,True,True,False,False
1889,23.0,9,143672.9,1,1,1,115147.33,0,1.0,True,False,True,False,False
1890,33.0,4,0.0,2,1,1,74945.11,0,2.0,False,True,True,False,False
1891,37.0,1,0.0,2,1,1,180363.56,0,1.0,True,False,True,False,False
1892,31.0,8,76798.92,1,0,0,196021.73,0,1.0,True,False,False,True,False
1893,34.0,3,0.0,2,1,1,125979.36,0,0.0,False,True,True,False,False
1894,49.0,7,115309.75,1,1,0,111421.77,0,0.0,True,False,False,False,True
1895,29.0,7,178171.04,2,1,1,115818.51,0,3.0,True,False,True,False,False
1896,38.0,3,0.0,2,0,1,179360.76,0,,True,False,False,False,True
1897,37.0,0,0.0,2,0,0,82351.06,0,2.0,True,False,False,False,True
1898,45.0,5,127258.79,1,1,1,192744.23,1,,True,False,False,True,False
1899,30.0,6,0.0,1,1,1,113408.47,0,1.0,True,False,False,False,True
1900,33.0,8,0.0,1,1,1,124641.42,0,0.0,True,False,True,False,False
1901,67.0,5,0.0,2,0,1,54871.02,0,3.0,False,True,False,False,True
1902,33.0,10,0.0,1,1,1,98820.09,0,3.0,True,False,False,False,True
1903,36.0,2,0.0,2,1,1,45570.84,0,3.0,False,True,False,False,True
1904,69.0,1,107569.96,1,1,1,182336.45,0,1.0,True,False,False,False,True
1905,20.0,9,134874.4,1,1,1,118825.56,0,0.0,False,True,False,True,False
1906,29.0,4,0.0,2,1,0,103372.79,0,3.0,True,False,True,False,False
1907,67.0,3,0.0,2,1,1,43486.73,0,1.0,True,False,True,False,False
1908,48.0,6,0.0,2,1,1,40062.99,0,1.0,True,False,False,False,True
1909,32.0,3,0.0,2,1,0,46175.7,0,2.0,True,False,False,False,True
1910,42.0,0,70105.87,1,1,1,120830.73,0,1.0,False,True,False,False,True
1911,41.0,9,0.0,2,1,0,5967.09,0,1.0,False,True,True,False,False
1912,29.0,4,78939.15,1,1,0,122134.56,1,2.0,True,False,False,True,False
1913,30.0,6,105128.85,2,1,1,62972.13,0,3.0,False,True,False,True,False
1914,31.0,2,113836.27,1,1,1,174815.54,0,3.0,False,True,False,False,True
1915,25.0,7,0.0,1,0,1,192841.13,0,0.0,False,True,False,False,True
1916,48.0,1,100900.5,1,0,0,33310.72,1,0.0,False,True,False,True,False
1917,40.0,3,129248.11,2,1,0,72876.43,1,0.0,True,False,False,True,False
1918,28.0,3,109118.05,2,0,1,50911.41,0,3.0,True,False,True,False,False
1919,56.0,7,0.0,1,1,1,142400.27,1,1.0,False,True,True,False,False
1920,31.0,7,0.0,2,0,1,48778.46,0,1.0,True,False,True,False,False
1921,35.0,5,126397.66,1,0,0,156361.58,1,1.0,True,False,True,False,False
1922,38.91,9,108546.16,3,1,0,133807.77,1,1.0,False,True,True,False,False
1923,36.0,2,148061.89,1,1,0,179128.69,1,2.0,False,True,True,False,False
1924,44.0,8,122277.87,1,1,1,91810.71,0,1.0,False,True,True,False,False
1925,24.0,3,0.0,2,1,0,173195.33,0,4.0,False,True,True,False,False
1926,31.0,1,0.0,2,0,1,182270.88,0,2.0,False,True,True,False,False
1927,36.0,8,152899.24,2,1,0,177130.33,0,2.0,False,True,False,True,False
1928,54.0,3,134388.11,1,0,0,49954.79,1,0.0,False,True,False,True,False
1929,40.0,3,109740.62,1,1,0,141896.74,0,1.0,True,False,False,False,True
1930,23.0,6,92366.72,2,1,0,120661.71,0,0.0,False,True,False,True,False
1931,26.0,4,129109.02,1,0,0,149814.68,1,0.0,True,False,True,False,False
1932,56.0,5,0.0,2,1,1,41782.7,0,1.0,True,False,False,False,True
1933,74.0,7,105102.5,1,1,1,46172.47,0,1.0,False,True,False,True,False
1934,30.0,5,111375.32,2,1,0,2704.09,0,2.0,False,True,False,True,False
1935,39.0,3,0.0,2,1,0,6726.53,0,0.0,False,True,True,False,False
1936,33.0,9,150412.14,2,1,0,170764.08,0,2.0,True,False,False,True,False
1937,30.0,3,156660.72,2,1,0,45742.42,0,2.0,False,True,True,False,False
1938,38.91,3,90957.81,1,0,1,162304.59,0,0.0,False,True,True,False,False
1939,37.0,7,104960.46,1,0,1,80883.82,0,2.0,False,True,True,False,False
1940,31.0,7,117052.82,1,1,0,118508.09,1,0.0,True,False,False,True,False
1941,44.0,3,88915.85,1,1,0,69697.74,0,0.0,False,True,False,False,True
1942,45.0,6,148071.39,1,1,0,183575.01,0,2.0,False,True,True,False,False
1943,39.0,6,152182.83,1,0,0,161203.6,0,2.0,False,True,False,True,False
1944,39.0,9,0.0,2,1,0,143752.77,0,3.0,False,True,False,False,True
1945,22.0,5,130056.23,1,0,0,121894.31,1,2.0,False,True,True,False,False
1946,34.0,3,95039.73,2,1,1,147055.87,0,1.0,False,True,False,True,False
1947,52.0,1,0.0,2,1,1,172033.57,0,2.0,False,True,True,False,False
1948,35.0,9,0.0,2,0,0,143774.06,0,2.0,False,True,False,False,True
1949,38.91,2,112773.73,2,1,1,139366.58,0,0.0,True,False,True,False,False
1950,37.0,10,123806.28,1,1,0,81776.84,1,2.0,True,False,True,False,False
1951,53.0,8,144453.75,1,1,0,190998.96,1,1.0,False,True,True,False,False
1952,27.0,9,94667.29,2,0,1,4470.52,0,1.0,False,True,False,True,False
1953,21.0,10,0.0,2,0,1,135851.3,0,1.0,False,True,True,False,False
1954,51.0,5,174397.21,2,1,1,172372.63,0,1.0,False,True,False,False,True
1955,58.0,3,108888.24,3,0,1,135875.51,1,0.0,True,False,False,True,False
1956,55.0,4,118803.35,2,1,1,128124.7,1,0.0,False,True,True,False,False
1957,54.0,6,171137.62,1,1,1,167023.95,1,2.0,False,True,True,False,False
1958,42.0,6,0.0,1,0,0,149807.01,0,1.0,False,True,True,False,False
1959,33.0,8,136678.52,1,1,0,54290.62,0,2.0,False,True,True,False,False
1960,36.0,1,135515.76,1,1,0,86013.96,0,1.0,True,False,False,False,True
1961,24.0,5,177799.83,2,0,0,79886.06,0,2.0,True,False,False,False,True
1962,52.0,8,143542.36,3,1,0,141959.11,1,0.0,True,False,False,False,True
1963,38.91,8,147487.23,2,1,0,66680.77,0,0.0,False,True,False,True,False
1964,40.0,5,97764.41,1,1,0,98640.15,1,4.0,True,False,True,False,False
1965,33.0,9,0.0,1,0,0,142797.5,1,1.0,True,False,True,False,False
1966,48.0,8,139480.18,1,1,1,163581.67,0,2.0,True,False,False,True,False
1967,25.0,5,0.0,2,1,1,163221.22,0,0.0,False,True,False,False,True
1968,39.0,9,140553.46,1,0,0,12440.44,0,0.0,True,False,False,False,True
1969,36.0,5,0.0,2,1,1,145551.6,0,2.0,True,False,True,False,False
1970,41.0,10,141162.08,1,1,0,50908.48,0,1.0,True,False,True,False,False
1971,26.0,4,65848.36,2,1,0,30149.21,0,1.0,False,True,False,False,True
1972,30.0,0,83319.28,1,0,0,57769.2,0,2.0,True,False,False,False,True
1973,41.0,4,0.0,2,0,0,156381.47,0,2.0,False,True,True,False,False
1974,33.0,4,129731.64,2,1,0,178123.86,0,2.0,True,False,True,False,False
1975,35.0,5,0.0,2,1,0,51112.8,0,1.0,True,False,True,False,False
1976,38.0,6,0.0,2,0,0,173783.38,0,1.0,True,False,False,False,True
1977,38.91,1,0.0,3,0,0,174770.14,1,2.0,False,True,False,False,True
1978,37.0,5,107106.33,2,1,0,172063.09,0,0.0,False,True,False,True,False
1979,33.0,8,0.0,2,1,1,155294.17,0,1.0,False,True,True,False,False
1980,30.0,9,0.0,2,1,1,40320.3,0,0.0,True,False,True,False,False
1981,69.0,1,105303.73,1,0,1,134260.34,0,0.0,True,False,False,False,True
1982,28.0,6,165798.1,1,1,0,147090.9,0,1.0,False,True,True,False,False
1983,40.0,4,0.0,2,1,0,132368.47,0,3.0,True,False,False,False,True
1984,45.0,1,126495.57,2,1,1,164741.5,0,0.0,True,False,False,False,True
1985,47.0,9,116393.59,1,1,0,63051.32,1,2.0,True,False,False,False,True
1986,41.0,2,81733.74,2,0,0,199761.29,0,4.0,True,False,False,True,False
1987,54.0,4,0.0,1,0,1,55725.04,1,2.0,False,True,True,False,False
1988,46.0,8,106171.68,1,1,0,163145.5,1,0.0,True,False,False,False,True
1989,28.0,0,96020.86,1,1,1,57992.49,0,2.0,False,True,False,False,True
1990,41.0,1,0.0,2,0,1,193093.77,0,4.0,False,True,False,False,True
1991,36.0,2,181671.16,2,1,1,57531.14,0,1.0,False,True,False,True,False
1992,29.0,6,185709.28,2,1,1,77242.19,0,1.0,True,False,True,False,False
1993,60.0,8,134250.17,3,0,0,153046.16,1,4.0,False,True,False,True,False
1994,49.0,7,0.0,1,1,0,63405.2,1,2.0,True,False,True,False,False
1995,44.0,5,95671.75,2,1,1,106564.88,0,1.0,True,False,True,False,False
1996,62.0,2,0.0,2,0,0,42763.12,1,0.0,False,True,True,False,False
1997,34.0,1,142151.75,2,1,1,168753.34,0,2.0,True,False,True,False,False
1998,43.0,5,127823.93,1,1,1,19483.35,0,1.0,False,True,True,False,False
1999,43.0,3,144164.29,1,1,1,158646.46,0,1.0,False,True,False,True,False
2000,58.0,1,63492.94,1,1,1,83172.19,0,4.0,False,True,True,False,False
2001,27.0,3,0.0,2,1,1,76889.79,0,1.0,True,False,True,False,False
2002,74.0,2,0.0,2,0,1,51554.58,0,1.0,False,True,True,False,False
2003,41.0,0,106134.46,1,0,1,105570.39,0,1.0,False,True,True,False,False
2004,29.0,8,127269.75,1,0,1,79495.01,0,2.0,False,True,False,True,False
2005,32.0,3,124493.03,2,0,1,52583.79,1,3.0,True,False,False,True,False
2006,39.0,7,0.0,2,1,0,26848.25,0,2.0,False,True,True,False,False
2007,43.0,10,146547.78,1,0,1,10072.55,1,2.0,True,False,False,True,False
2008,43.0,6,99610.92,2,1,0,187296.78,0,1.0,False,True,True,False,False
2009,46.0,5,117837.43,1,1,0,104016.61,1,2.0,False,True,False,True,False
2010,48.0,8,168522.37,1,1,1,151310.16,0,0.0,True,False,False,False,True
2011,32.0,9,117337.54,2,0,1,62810.91,0,0.0,False,True,True,False,False
2012,74.0,9,108131.53,1,0,1,60830.38,0,4.0,False,True,True,False,False
2013,35.0,4,136496.12,2,1,0,116672.02,0,2.0,False,True,False,True,False
2014,32.0,3,116324.53,1,1,0,77304.49,0,0.0,False,True,True,False,False
2015,40.0,2,75470.23,1,1,1,52894.01,0,3.0,True,False,False,True,False
2016,28.0,4,172646.82,1,1,1,116471.43,0,2.0,False,True,True,False,False
2017,37.0,4,0.0,1,0,0,4539.38,0,2.0,True,False,False,False,True
2018,27.0,3,160358.68,2,1,0,142367.72,0,2.0,False,True,False,True,False
2019,30.0,3,98415.37,1,1,1,110520.48,0,2.0,False,True,True,False,False
2020,38.91,6,57809.32,1,1,0,188258.49,0,1.0,True,False,False,True,False
2021,18.0,3,128743.8,1,0,0,197322.13,0,2.0,True,False,False,True,False
2022,24.0,4,130806.42,2,1,0,80241.14,0,0.0,False,True,False,True,False
2023,41.0,1,123971.16,1,0,1,172814.99,0,1.0,False,True,True,False,False
2024,39.0,6,0.0,1,0,0,38410.74,1,0.0,True,False,False,False,True
2025,45.0,9,0.0,2,0,0,17622.82,0,1.0,False,True,True,False,False
2026,23.0,9,0.0,2,0,1,48021.71,0,0.0,True,False,False,False,True
2027,59.0,7,0.0,1,1,0,88958.49,1,1.0,True,False,True,False,False
2028,39.0,9,0.0,2,1,0,116343.09,0,0.0,True,False,True,False,False
2029,33.0,4,156297.58,2,1,1,166102.61,0,0.0,True,False,True,False,False
2030,28.0,2,0.0,2,0,1,104353.26,0,1.0,True,False,False,False,True
2031,51.0,3,123372.3,1,1,1,115429.32,0,3.0,False,True,True,False,False
2032,37.0,5,92171.35,3,1,0,178106.34,1,1.0,True,False,False,True,False
2033,41.0,8,0.0,2,1,0,132152.32,0,1.0,False,True,False,False,True
2034,34.0,4,148375.19,2,1,1,21521.38,0,2.0,False,True,False,True,False
2035,44.0,8,0.0,2,1,1,27431.62,0,1.0,True,False,True,False,False
2036,34.0,6,147422.44,1,0,1,42143.61,0,3.0,False,True,False,False,True
2037,24.0,7,173962.32,1,0,0,106457.11,1,1.0,True,False,False,False,True
2038,47.0,0,0.0,1,1,1,133831.37,1,1.0,False,True,True,False,False
2039,64.0,6,145215.43,1,1,1,164083.72,0,0.0,True,False,False,True,False
2040,38.0,5,167539.97,1,0,1,159207.34,0,0.0,True,False,True,False,False
2041,39.0,1,94968.97,1,1,0,84487.62,0,4.0,True,False,True,False,False
2042,27.0,3,106116.5,2,1,0,3674.71,0,1.0,True,False,False,True,False
2043,34.0,5,0.0,2,0,1,12092.03,0,2.0,False,True,True,False,False
2044,45.0,2,0.0,2,1,0,77475.73,0,0.0,False,True,True,False,False
2045,31.0,9,0.0,2,0,0,41291.73,0,1.0,True,False,True,False,False
2046,34.0,8,120018.86,2,1,1,343.38,0,0.0,False,True,False,True,False
2047,37.0,2,112541.54,2,0,0,47432.43,0,0.0,False,True,True,False,False
2048,35.0,5,166118.45,2,1,0,127827.18,0,0.0,True,False,True,False,False
2049,45.0,1,102882.4,2,1,1,35633.15,1,2.0,True,False,True,False,False
2050,49.0,8,0.0,1,1,1,182865.09,1,0.0,True,False,True,False,False
2051,37.0,1,106881.5,2,0,0,169386.81,0,2.0,True,False,True,False,False
2052,26.0,4,120727.97,1,0,1,149073.88,0,2.0,False,True,False,True,False
2053,63.0,8,169832.57,1,0,0,184107.26,1,,False,True,True,False,False
2054,41.0,5,0.0,2,1,1,22750.17,0,3.0,False,True,True,False,False
2055,38.0,9,113599.42,1,0,0,11950.29,0,0.0,False,True,False,True,False
2056,38.0,6,0.0,1,1,1,152880.07,1,0.0,False,True,False,False,True
2057,32.0,9,0.0,2,1,0,175252.78,0,3.0,False,True,True,False,False
2058,47.0,3,0.0,2,1,0,174303.29,0,2.0,False,True,True,False,False
2059,50.0,4,0.0,2,1,1,80701.72,0,1.0,True,False,False,False,True
2060,38.0,6,146282.79,2,1,0,198516.2,0,2.0,False,True,False,False,True
2061,38.0,6,119413.62,2,1,0,175756.36,0,0.0,True,False,False,True,False
2062,38.91,3,122084.63,1,0,1,82824.08,0,2.0,True,False,False,True,False
2063,35.0,1,103060.63,1,1,0,179866.01,1,1.0,True,False,False,True,False
2064,44.0,6,0.0,2,1,1,159899.97,0,3.0,False,True,True,False,False
2065,33.0,8,0.0,2,1,0,138504.28,0,1.0,False,True,True,False,False
2066,37.0,9,110483.86,1,1,1,127394.67,0,0.0,False,True,False,True,False
2067,38.91,9,120718.28,1,1,1,58961.49,0,3.0,False,True,True,False,False
2068,31.0,2,36566.96,1,1,0,103644.98,1,1.0,True,False,False,False,True
2069,28.0,8,108601.0,1,1,1,119647.7,0,1.0,False,True,False,True,False
2070,42.0,4,0.0,1,1,0,28465.86,1,2.0,True,False,True,False,False
2071,36.0,5,0.0,2,1,1,152979.14,0,2.0,True,False,False,False,True
2072,36.0,4,0.0,2,1,1,190911.02,0,3.0,False,True,True,False,False
2073,48.0,2,0.0,2,1,1,95794.98,0,1.0,True,False,False,False,True
2074,44.0,1,141136.62,1,1,0,189742.78,1,1.0,False,True,False,True,False
2075,45.0,9,108231.37,1,1,1,188574.08,0,2.0,False,True,False,True,False
2076,40.0,6,0.0,1,0,0,183872.88,1,1.0,False,True,True,False,False
2077,34.0,6,144855.34,1,0,0,196555.32,0,0.0,True,False,False,False,True
2078,63.0,2,68432.45,2,1,1,112503.24,1,1.0,False,True,True,False,False
2079,45.0,6,136855.24,1,1,0,46864.0,0,0.0,False,True,True,False,False
2080,55.0,3,44020.89,1,1,0,65864.4,1,2.0,True,False,True,False,False
2081,32.0,9,133060.63,1,1,1,125167.92,0,0.0,False,True,False,True,False
2082,39.0,7,0.0,2,1,1,177519.39,0,4.0,False,True,False,False,True
2083,24.0,1,0.0,1,1,1,169653.32,0,0.0,False,True,True,False,False
2084,36.0,5,97665.61,1,1,0,118372.55,1,0.0,True,False,True,False,False
2085,28.0,5,185013.02,1,1,0,16481.12,0,1.0,False,True,False,True,False
2086,32.0,0,0.0,2,1,1,138525.19,0,2.0,True,False,False,False,True
2087,52.0,7,65971.61,2,1,0,14608.0,1,2.0,True,False,True,False,False
2088,41.0,9,150463.11,2,0,1,81548.38,0,1.0,True,False,False,True,False
2089,33.0,1,0.0,2,0,0,69608.48,0,2.0,True,False,True,False,False
2090,39.0,9,0.0,2,1,0,68873.8,0,1.0,False,True,False,False,True
2091,37.0,5,136425.18,1,1,0,81102.81,0,1.0,True,False,True,False,False
2092,38.0,3,250898.09,3,0,1,81054.0,1,1.0,False,True,False,False,True
2093,55.0,4,146798.81,1,1,1,74149.77,0,0.0,False,True,True,False,False
2094,70.0,1,0.0,2,0,0,99503.19,0,0.0,False,True,False,False,True
2095,40.0,7,128486.91,2,1,0,10109.47,0,1.0,True,False,False,True,False
2096,38.0,9,0.0,2,1,1,58855.85,0,1.0,True,False,True,False,False
2097,38.91,1,143407.29,2,0,1,84402.46,0,0.0,False,True,False,False,True
2098,43.0,2,0.0,1,1,0,49713.87,1,1.0,True,False,True,False,False
2099,57.0,6,76165.65,1,1,1,133537.53,0,0.0,False,True,True,False,False
2100,40.0,4,0.0,2,1,0,124615.59,0,3.0,False,True,True,False,False
2101,49.0,8,0.0,2,0,1,98090.69,0,2.0,True,False,False,False,True
2102,33.0,6,90560.3,2,1,1,42607.69,0,3.0,True,False,False,True,False
2103,61.0,3,62391.22,1,1,1,192434.11,0,1.0,False,True,True,False,False
2104,42.0,5,0.0,3,0,0,60686.4,0,3.0,False,True,True,False,False
2105,31.0,7,0.0,2,1,1,49463.44,0,0.0,True,False,True,False,False
2106,38.91,1,123378.2,1,1,0,81431.99,1,1.0,True,False,False,True,False
2107,42.0,3,99836.47,1,0,1,22909.56,0,1.0,True,False,False,False,True
2108,74.0,5,161434.36,2,1,1,65532.17,0,1.0,False,True,False,True,False
2109,41.0,5,0.0,2,0,1,141053.85,0,1.0,False,True,False,False,True
2110,48.0,10,138311.76,1,1,1,3472.63,1,2.0,True,False,False,True,False
2111,25.0,7,0.0,2,1,0,102083.78,0,1.0,False,True,True,False,False
2112,28.0,4,0.0,2,1,0,1801.77,0,0.0,True,False,False,False,True
2113,35.0,6,101744.84,1,0,0,85185.44,0,2.0,False,True,False,True,False
2114,33.0,8,0.0,1,1,0,119882.7,0,2.0,False,True,False,False,True
2115,54.0,4,125456.07,1,1,0,83715.66,1,0.0,True,False,False,True,False
2116,44.0,7,0.0,2,1,0,23425.78,0,2.0,False,True,True,False,False
2117,31.0,2,0.0,2,0,1,77326.78,0,2.0,False,True,True,False,False
2118,27.0,7,0.0,2,1,0,156150.08,1,0.0,True,False,True,False,False
2119,29.0,5,0.0,2,1,0,108577.97,0,2.0,False,True,True,False,False
2120,54.0,4,118449.21,1,1,1,133573.29,1,1.0,True,False,False,True,False
2121,30.0,2,0.0,1,0,1,102057.86,0,2.0,False,True,True,False,False
2122,32.0,9,178095.55,1,0,0,47247.56,0,3.0,True,False,False,False,True
2123,25.0,2,109175.14,2,1,0,114566.47,0,1.0,True,False,False,True,False
2124,32.0,7,127785.17,4,0,0,184464.7,1,2.0,False,True,True,False,False
2125,45.0,6,0.0,2,0,1,151401.33,0,0.0,True,False,True,False,False
2126,40.0,9,0.0,2,1,1,70607.1,0,3.0,True,False,True,False,False
2127,34.0,9,134260.36,2,1,0,147074.67,0,2.0,False,True,False,True,False
2128,37.0,8,69143.91,2,0,1,105780.18,0,3.0,False,True,True,False,False
2129,34.0,4,100054.77,1,1,0,109496.45,0,2.0,False,True,True,False,False
2130,45.0,6,0.0,1,1,1,137739.45,0,2.0,True,False,True,False,False
2131,38.0,2,116248.88,1,1,0,105140.92,0,1.0,False,True,True,False,False
2132,43.0,6,86053.52,2,1,1,113276.46,1,1.0,True,False,False,False,True
2133,38.91,6,123157.95,1,1,0,172531.23,0,2.0,True,False,True,False,False
2134,44.0,1,63438.91,1,1,0,64375.4,0,2.0,False,True,True,False,False
2135,57.0,9,95295.39,1,1,0,28434.44,1,2.0,False,True,False,True,False
2136,18.0,4,133550.67,1,1,1,46941.41,0,2.0,False,True,True,False,False
2137,38.0,1,106871.81,2,1,0,29333.01,0,,True,False,True,False,False
2138,45.0,3,105266.32,2,1,1,193724.51,0,2.0,False,True,False,False,True
2139,51.0,2,105229.53,1,1,0,34967.75,1,1.0,True,False,True,False,False
2140,41.0,8,102768.42,1,1,0,55663.85,0,1.0,False,True,True,False,False
2141,18.0,7,0.0,2,1,1,55753.12,1,2.0,False,True,True,False,False
2142,35.0,6,112689.95,1,1,0,176962.31,0,2.0,False,True,True,False,False
2143,38.0,9,122334.26,2,1,1,181507.44,0,4.0,False,True,True,False,False
2144,38.91,1,0.0,2,1,0,61995.57,0,1.0,False,True,False,False,True
2145,33.0,4,137847.41,2,1,0,98349.13,0,1.0,False,True,False,False,True
2146,49.0,5,122486.47,1,0,1,59748.19,0,,False,True,True,False,False
2147,38.91,2,101286.11,1,1,1,159840.51,0,1.0,False,True,True,False,False
2148,26.0,7,0.0,2,1,1,6656.64,0,1.0,False,True,False,False,True
2149,57.0,4,101247.06,1,1,0,37141.62,1,4.0,False,True,False,False,True
2150,38.0,10,86977.96,1,0,1,37094.75,0,1.0,False,True,True,False,False
2151,57.0,7,0.0,1,1,0,159475.08,1,3.0,False,True,True,False,False
2152,55.0,9,110123.59,1,0,1,51548.14,1,3.0,True,False,True,False,False
2153,36.0,8,178111.82,1,0,0,58719.63,1,2.0,False,True,True,False,False
2154,65.0,10,126306.64,3,0,0,7861.68,1,1.0,False,True,False,True,False
2155,35.0,6,100768.77,1,1,0,19199.61,0,1.0,True,False,True,False,False
2156,42.0,5,0.0,2,1,0,178504.29,0,1.0,False,True,True,False,False
2157,44.0,3,0.0,2,1,1,189016.14,0,3.0,True,False,True,False,False
2158,40.0,7,118991.79,1,1,1,156048.64,0,2.0,True,False,True,False,False
2159,72.0,3,140997.26,1,0,1,52876.41,0,2.0,False,True,True,False,False
2160,28.0,5,0.0,2,0,1,19653.08,0,2.0,False,True,True,False,False
2161,32.0,6,166824.59,1,1,0,139451.98,0,0.0,False,True,False,True,False
2162,34.0,2,76322.69,1,1,0,128136.29,0,2.0,True,False,True,False,False
2163,35.0,6,0.0,2,1,1,45206.57,0,1.0,False,True,True,False,False
2164,77.0,8,149083.7,1,1,1,190146.83,0,3.0,False,True,False,False,True
2165,38.91,7,0.0,2,0,1,158313.87,0,0.0,False,True,True,False,False
2166,40.0,9,0.0,1,1,1,96670.2,0,1.0,False,True,True,False,False
2167,33.0,1,126588.81,2,0,1,62163.53,0,3.0,False,True,True,False,False
2168,56.0,2,143249.67,1,1,0,88428.41,1,2.0,True,False,False,True,False
2169,43.0,8,81844.91,2,1,1,35908.46,0,3.0,False,True,False,True,False
2170,38.91,4,0.0,1,0,1,168780.04,0,0.0,False,True,True,False,False
2171,58.0,9,190298.89,2,1,1,191263.76,0,0.0,False,True,False,True,False
2172,35.0,2,117212.18,1,1,1,83052.03,0,1.0,False,True,False,True,False
2173,46.0,0,0.0,2,1,1,125962.02,0,2.0,True,False,True,False,False
2174,26.0,4,139848.17,1,1,0,164696.27,0,1.0,False,True,True,False,False
2175,34.0,9,101861.36,2,0,0,187011.96,0,3.0,True,False,False,True,False
2176,35.0,2,167455.66,2,1,1,55324.49,0,2.0,False,True,False,False,True
2177,24.0,4,0.0,2,0,1,34335.55,0,1.0,True,False,True,False,False
2178,43.0,1,116360.07,1,1,0,17004.14,0,3.0,True,False,False,False,True
2179,40.0,3,88466.82,1,0,0,116331.42,0,3.0,False,True,False,False,True
2180,42.0,7,0.0,2,0,1,22974.01,0,1.0,True,False,True,False,False
2181,46.0,5,123642.36,1,1,1,49725.16,1,1.0,True,False,False,True,False
2182,38.0,9,0.0,1,0,1,87412.74,0,1.0,False,True,False,False,True
2183,38.0,9,72286.84,2,1,1,26136.89,0,2.0,False,True,True,False,False
2184,40.0,1,0.0,2,1,0,126554.96,0,1.0,True,False,True,False,False
2185,40.0,1,109681.61,1,1,1,193321.3,0,2.0,False,True,False,False,True
2186,37.0,9,145018.64,2,1,0,90928.02,1,0.0,False,True,False,True,False
2187,34.0,8,0.0,1,1,1,76510.46,0,2.0,False,True,False,False,True
2188,32.0,8,187487.63,1,1,1,120115.5,0,2.0,True,False,False,False,True
2189,35.0,2,165692.91,1,1,1,197984.58,0,0.0,False,True,True,False,False
2190,59.0,5,137648.41,1,1,0,142977.05,1,2.0,True,False,False,True,False
2191,47.0,6,118560.0,1,1,0,82522.61,1,0.0,True,False,False,False,True
2192,33.0,8,164385.53,1,1,0,150664.97,0,4.0,False,True,True,False,False
2193,37.0,9,108286.5,1,1,1,114153.44,0,1.0,False,True,True,False,False
2194,34.0,2,0.0,2,1,1,171706.66,0,,True,False,True,False,False
2195,58.0,9,0.0,2,0,0,119071.56,1,3.0,True,False,False,False,True
2196,47.0,2,118079.47,4,1,1,143007.49,1,3.0,False,True,False,True,False
